"","user_id","user_name","creation_time","user_screen_name","user_location","place_name","place_full_name","place_country_code","place_country","coordinates_type","latitude","longitude"
"184",15040988,"Geoff De Weaver","Sat Sep 02 12:03:46 +0000 2017","geoff_deweaver","New York, USA",NA,NA,NA,NA,NA,NA,NA
"185",15096751,"The Ray Center","Mon Sep 04 12:15:18 +0000 2017","TheRayCenter","Iowa",NA,NA,NA,NA,NA,NA,NA
"186",15098932,"lomikriel","Sat Sep 02 01:55:05 +0000 2017","lomikriel","SA-ATX-NY-GT-PTY-HOU ",NA,NA,NA,NA,NA,NA,NA
"187",15101583,"Waco Tribune-Herald","Fri Sep 01 21:18:10 +0000 2017","wacotrib","Waco, Texas",NA,NA,NA,NA,NA,NA,NA
"188",15102647,"jmblack","Sun Sep 03 23:16:56 +0000 2017","jmblack","Alvin, TX",NA,NA,NA,NA,NA,NA,NA
"189",15106112,"AmberRose Griffis<f0><U+009F><U+008E><U+00B6>","Fri Sep 01 20:28:05 +0000 2017","WensdaiAddamns","Cabin in the Woods, VT",NA,NA,NA,NA,NA,NA,NA
"190",15119841,"Carolyn Farrar","Sun Sep 03 15:30:13 +0000 2017","CarolynFarrar","Ireland",NA,NA,NA,NA,NA,NA,NA
"191",15121461,"Auntygravity","Sat Sep 02 18:22:16 +0000 2017","auntygravity","Twilight Zone, Dark Side, Moon",NA,NA,NA,NA,NA,NA,NA
"192",15147042,"Education Week","Sat Sep 02 20:18:00 +0000 2017","educationweek","Bethesda, MD",NA,NA,NA,NA,NA,NA,NA
"193",15155074,"Pearl Jam","Sat Sep 02 00:10:12 +0000 2017","PearlJam","Seattle, WA",NA,NA,NA,NA,NA,NA,NA
"194",15169234,"tom patterson","Sun Sep 03 15:07:21 +0000 2017","tomtalks","Augusta, GA",NA,NA,NA,NA,NA,NA,NA
"195",15186555,"Tim Dymond","Mon Sep 04 03:59:29 +0000 2017","timdy","Perth, Western Australia",NA,NA,NA,NA,NA,NA,NA
"196",15194318,"Gerald Saunders","Fri Sep 01 17:53:04 +0000 2017","geraldsaunders","Las Vegas, Nevada",NA,NA,NA,NA,NA,NA,NA
"197",15215046,"Sarah Janovich","Sun Sep 03 04:50:08 +0000 2017","SarahJanovich","Canada",NA,NA,NA,NA,NA,NA,NA
"198",15225692,"Scott Graham <U+F8FF>","Sat Sep 02 16:30:55 +0000 2017","glimmertwintx","Dallas, Texas",NA,NA,NA,NA,NA,NA,NA
"199",15232506,"LucitheR <f0><U+009F><U+008C><U+0088>","Sun Sep 03 02:30:02 +0000 2017","lucither","54.312268, 10.114769",NA,NA,NA,NA,NA,NA,NA
"200",15232635,"KVUE News","Fri Sep 01 18:59:20 +0000 2017","KVUE","Austin, TX",NA,NA,NA,NA,NA,NA,NA
"201",15234115,"Beth Barany","Fri Sep 01 22:34:13 +0000 2017","Beth_Barany","Oakland, CA",NA,NA,NA,NA,NA,NA,NA
"202",15238697,"Rico","Fri Sep 01 19:07:42 +0000 2017","iareRico","Toronto, Ontario",NA,NA,NA,NA,NA,NA,NA
"203",15250808,"Skip Bensley","Sat Sep 02 03:10:37 +0000 2017","SkipBensley","Salem, MA",NA,NA,NA,NA,NA,NA,NA
"204",15258794,"Kurt von Schleicher","Sun Sep 03 13:50:13 +0000 2017","kurtwvs","ÜT: 32.988791,-96.830995",NA,NA,NA,NA,NA,NA,NA
"205",15259743,"WorldFishingNetwork","Sat Sep 02 17:03:10 +0000 2017","WFN","Check Your TV Provider",NA,NA,NA,NA,NA,NA,NA
"206",15259743,"WorldFishingNetwork","Sun Sep 03 19:06:04 +0000 2017","WFN","Check Your TV Provider",NA,NA,NA,NA,NA,NA,NA
"207",15270577,"Keith Lauby","Fri Sep 01 15:51:12 +0000 2017","Keith_Lauby","south florida",NA,NA,NA,NA,NA,NA,NA
"208",15274218,"Amanda","Fri Sep 01 16:45:19 +0000 2017","Amander007","Minneapolis, MN",NA,NA,NA,NA,NA,NA,NA
"209",15278518,"condd","Sat Sep 02 19:36:38 +0000 2017","cddittrich","Charleston, SC",NA,NA,NA,NA,NA,NA,NA
"210",15293839,"Mike Crooks","Sat Sep 02 15:35:18 +0000 2017","mikecrooks","Texas",NA,NA,NA,NA,NA,NA,NA
"211",15300520,"Food & Water Watch","Fri Sep 01 15:19:56 +0000 2017","foodandwater","Headquartered in D.C.",NA,NA,NA,NA,NA,NA,NA
"212",15304001,"frankyarriola","Mon Sep 04 01:36:57 +0000 2017","frankyarriola","NYC ",NA,NA,NA,NA,NA,NA,NA
"213",15308015,"WGRZ","Fri Sep 01 21:45:48 +0000 2017","WGRZ","Buffalo, NY",NA,NA,NA,NA,NA,NA,NA
"214",15320603,"Nick Valencia","Sat Sep 02 18:19:06 +0000 2017","CNNValencia","Los Angeles-Atlanta-The World",NA,NA,NA,NA,NA,NA,NA
"215",15324359,"pmedina","Sun Sep 03 05:06:37 +0000 2017","pmedina","Paris, France",NA,NA,NA,NA,NA,NA,NA
"216",15326206,"~ waves ~ <f0><U+009F><U+008C><U+00B9><f0><U+009F><U+0090><U+009D>","Sun Sep 03 00:37:18 +0000 2017","wavesofeuphoria","NY now",NA,NA,NA,NA,NA,NA,NA
"217",15361389,"Edmonton Oilers","Sun Sep 03 19:37:04 +0000 2017","EdmontonOilers","Edmonton, Alberta",NA,NA,NA,NA,NA,NA,NA
"218",15368854,"Sarah Okeson","Sun Sep 03 18:45:21 +0000 2017","SarahOkeson","Springfield, Mo.",NA,NA,NA,NA,NA,NA,NA
"219",15387799,"Andrea McKinley","Mon Sep 04 04:42:02 +0000 2017","drealovesdrums","Los Angeles, CA",NA,NA,NA,NA,NA,NA,NA
"220",15399894,"FOX16 News","Sat Sep 02 23:41:20 +0000 2017","FOX16News","Central Arkansas",NA,NA,NA,NA,NA,NA,NA
"221",15406238,"Pol0tix","Sat Sep 02 00:21:53 +0000 2017","Pol0tix","California",NA,NA,NA,NA,NA,NA,NA
"222",15427912,"<U+2606> <U+0198>a<U+0455><U+0455>a<U+03B7><U+2202><U+044F>a <f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00B1><f0><U+009F><U+0087><U+00AC><f0><U+009F><U+0087><U+00B7>","Sun Sep 03 03:39:15 +0000 2017","KassandraTroy","Planet Trump",NA,NA,NA,NA,NA,NA,NA
"223",15431136,"ann_goodman","Sat Sep 02 20:53:34 +0000 2017","ann_goodman","B/CS Texas",NA,NA,NA,NA,NA,NA,NA
"224",15447156,"Fundación NUESTROMAR","Fri Sep 01 16:41:10 +0000 2017","Nuestromar","Argentina",NA,NA,NA,NA,NA,NA,NA
"225",15447275,"Claire Silberman","Sat Sep 02 18:44:05 +0000 2017","csilberman70","Brooklyn",NA,NA,NA,NA,NA,NA,NA
"226",15457138,"Loras College","Sat Sep 02 15:30:09 +0000 2017","lorascollege","Dubuque, Iowa, 52001",NA,NA,NA,NA,NA,NA,NA
"227",15458165,"Daenerys of Decatur","Sun Sep 03 13:30:12 +0000 2017","chasdizz","DC. Murrland.",NA,NA,NA,NA,NA,NA,NA
"228",15462267,"Kyle Fitch","Fri Sep 01 20:19:45 +0000 2017","kyleFitch","Austin, TX",NA,NA,NA,NA,NA,NA,NA
"229",15467318,"thestephduran","Fri Sep 01 20:58:45 +0000 2017","thestephduran","Albuquerque,  New Mexico",NA,NA,NA,NA,NA,NA,NA
"230",15470143,"Mark Annas","Sat Sep 02 23:33:16 +0000 2017","markda","Riverside, California",NA,NA,NA,NA,NA,NA,NA
"231",15471040,"CEI","Fri Sep 01 22:48:06 +0000 2017","ceidotorg","Washington, DC",NA,NA,NA,NA,NA,NA,NA
"232",15482020,"YUBpr","Fri Sep 01 19:24:22 +0000 2017","styleprdiva","Philadelphia and beyond",NA,NA,NA,NA,NA,NA,NA
"233",15506256,"Renée Vargas","Mon Sep 04 05:28:57 +0000 2017","reneeavargas","San Francisco",NA,NA,NA,NA,NA,NA,NA
"234",15517408,"M<U+03B9><U+0442>c<U+043D>ell Kade™<U+24C2><U+FE0F>","Mon Sep 04 00:42:11 +0000 2017","kade6767","Miami, FL",NA,NA,NA,NA,NA,NA,NA
"235",15534412,"Steven Incontrera","Fri Sep 01 19:52:41 +0000 2017","Steven_Paul","Dallas, TX",NA,NA,NA,NA,NA,NA,NA
"236",15540107,"MidOhioMeeMaw","Sun Sep 03 14:12:56 +0000 2017","MidOhioMilitia","Mid Ohio",NA,NA,NA,NA,NA,NA,NA
"237",15541051,"Tim Allen Campbell","Sat Sep 02 13:10:40 +0000 2017","GoTimothy","The Gospel of Timothy at ",NA,NA,NA,NA,NA,NA,NA
"238",15545122,"<U+2721>al<U+24BC><U+24B9><U+24B6><U+24B9>1c<U+044F><U+03B9>s<U+03C9>ell<f0><U+009F><U+008C><U+0088>","Sat Sep 02 12:37:40 +0000 2017","Gdad1","On the Third Coast",NA,NA,NA,NA,NA,NA,NA
"239",15557732,"Letitia Soberanis","Sun Sep 03 00:56:13 +0000 2017","lsober01","Charleston, SC",NA,NA,NA,NA,NA,NA,NA
"240",15573925,"Nikcela002","Sun Sep 03 21:21:15 +0000 2017","Nikcela002","West Palm Beach, Florida",NA,NA,NA,NA,NA,NA,NA
"241",15574237,"stephanie<f0><U+009F><U+00A6><U+0084>","Fri Sep 01 16:06:40 +0000 2017","soapfanfiction","chicago",NA,NA,NA,NA,NA,NA,NA
"242",15586478,"Concordia University","Sun Sep 03 22:40:07 +0000 2017","cuaa","Ann Arbor, MI",NA,NA,NA,NA,NA,NA,NA
"243",15593282,"Scott Kritzman<U+26BE><U+FE0F>","Fri Sep 01 14:19:50 +0000 2017","SuburbanCowboy","Cartersville, GA",NA,NA,NA,NA,NA,NA,NA
"244",15594244,"la gritona","Sat Sep 02 00:23:04 +0000 2017","mariayells","socal & mex",NA,NA,NA,NA,NA,NA,NA
"245",15606165,"DocMonroe","Mon Sep 04 03:26:48 +0000 2017","DocMonroe","The Woodlands, TX",NA,NA,NA,NA,NA,NA,NA
"246",15606203,"LadyLake PR <U+269C>","Fri Sep 01 17:53:32 +0000 2017","LadyLakeMusic","#Karma is our #business.",NA,NA,NA,NA,NA,NA,NA
"247",15609935,"Spark_Of_Madness","Mon Sep 04 12:52:51 +0000 2017","Spark_Of_Madnes","South of heaven, west of hell",NA,NA,NA,NA,NA,NA,NA
"248",15615783,"Star-Telegram","Mon Sep 04 13:44:56 +0000 2017","startelegram","Fort Worth, Texas",NA,NA,NA,NA,NA,NA,NA
"249",15629125,"Securing Our Future","Sat Sep 02 08:23:35 +0000 2017","HarvestTheEarth","Machynlleth, West Wales",NA,NA,NA,NA,NA,NA,NA
"250",15640005,"PhillipMartin","Fri Sep 01 19:35:32 +0000 2017","PhillipMartin","Austin, TX",NA,NA,NA,NA,NA,NA,NA
"251",15648098,"Anne Zeiser","Fri Sep 01 19:41:41 +0000 2017","AzureMedia","Boston, USA",NA,NA,NA,NA,NA,NA,NA
"252",15650573,"Patricia Murphy","Fri Sep 01 20:26:21 +0000 2017","1PatriciaMurphy","Georgia, Washington, D.C.",NA,NA,NA,NA,NA,NA,NA
"253",15668849,"Doug Torres-Edwards","Fri Sep 01 19:20:50 +0000 2017","DTorresEdwards","Houston, Texas",NA,NA,NA,NA,NA,NA,NA
"254",15670461,"Karen Weaver","Sun Sep 03 20:14:43 +0000 2017","collegeathlete","Philadelphia",NA,NA,NA,NA,NA,NA,NA
"255",15676492,"Ford Motor Company","Mon Sep 04 13:00:33 +0000 2017","Ford","Dearborn, MI",NA,NA,NA,NA,NA,NA,NA
"256",15692855,"Polly Whoopsass <U+2744><U+FE0F><U+FE0F>O","Fri Sep 01 20:59:17 +0000 2017","Emo_Luments","USA",NA,NA,NA,NA,NA,NA,NA
"257",15694692,"V","Mon Sep 04 02:26:04 +0000 2017","funkyconserv","What used to be America",NA,NA,NA,NA,NA,NA,NA
"258",15696011,"(((A Republic)))","Sat Sep 02 18:57:29 +0000 2017","ZanP"," old Constitutional Republic ",NA,NA,NA,NA,NA,NA,NA
"259",15704330,"paul wagtouicz","Fri Sep 01 14:57:09 +0000 2017","wagz2it","Portland, OR",NA,NA,NA,NA,NA,NA,NA
"260",15711401,"UsedToBeGOP","Sun Sep 03 00:49:54 +0000 2017","UsedToBeGOP","Michigan",NA,NA,NA,NA,NA,NA,NA
"261",15712057,"Scott McCollum®","Sat Sep 02 11:36:47 +0000 2017","scott_mccollum","Birmingham, Alabama",NA,NA,NA,NA,NA,NA,NA
"262",15713441,"Kiara","Sun Sep 03 03:24:46 +0000 2017","krystysmith","Rocky Mountains Colorado ",NA,NA,NA,NA,NA,NA,NA
"263",15715340,"Dara DiGiovanni","Sun Sep 03 15:43:22 +0000 2017","Dara989512","Whenever Music Takes me ;D",NA,NA,NA,NA,NA,NA,NA
"264",15722250,"TC","Fri Sep 01 19:05:30 +0000 2017","TanyaIo","NY baby",NA,NA,NA,NA,NA,NA,NA
"265",15742030,"Seed Company","Sun Sep 03 17:17:22 +0000 2017","theseedcompany","90+ countries worldwide",NA,NA,NA,NA,NA,NA,NA
"266",15742406,"Annie of Earth-Prime","Sat Sep 02 06:12:17 +0000 2017","texasannie","Houston, TX","Houston","Houston, TX","US","United States",NA,NA,NA
"267",15749991,"Lawson Wallace","Fri Sep 01 15:27:40 +0000 2017","lwall6710","Columbia SC",NA,NA,NA,NA,NA,NA,NA
"268",15765520,"Abracadabra<f0><U+009F><U+008D><U+00A9><f0><U+009F><U+008C><U+008A>","Sat Sep 02 21:44:02 +0000 2017","abracadabraNY","Here. Now. ",NA,NA,NA,NA,NA,NA,NA
"269",15770837,"Beth Buczynski","Fri Sep 01 18:47:14 +0000 2017","bethbuczynski","Colorado",NA,NA,NA,NA,NA,NA,NA
"270",15797425,"Bill Nigh","Sat Sep 02 18:23:28 +0000 2017","BillNigh","Middle of BosWash conurbation",NA,NA,NA,NA,NA,NA,NA
"271",15808076,"butt | masking","Sat Sep 02 02:20:47 +0000 2017","__biancat","San Francisco, CA",NA,NA,NA,NA,NA,NA,NA
"272",15830412,"Ray","Fri Sep 01 22:39:34 +0000 2017","LHRoadkill","DMV Area ",NA,NA,NA,NA,NA,NA,NA
"273",15835914,"evecurtis","Sun Sep 03 15:43:22 +0000 2017","fireflye10","Boston area",NA,NA,NA,NA,NA,NA,NA
"274",15851178,"SlaQdaddy","Sun Sep 03 08:42:20 +0000 2017","cityslaqer","Cotta de CaCA",NA,NA,NA,NA,NA,NA,NA
"275",15869252,"DIS","Sat Sep 02 20:07:03 +0000 2017","davitivan","Baltimore, MD",NA,NA,NA,NA,NA,NA,NA
"276",15869541,"Melissa Howes","Sat Sep 02 17:10:37 +0000 2017","melissahowes16","Darien, IL ",NA,NA,NA,NA,NA,NA,NA
"277",15871607,"Amy Klinkovsky","Sun Sep 03 04:37:48 +0000 2017","AmyKlink","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"278",15886477,"Tad","Sun Sep 03 14:24:23 +0000 2017","tadrow","The Eastern Oregon outback",NA,NA,NA,NA,NA,NA,NA
"279",15886902,"TwoSevenTwo","Fri Sep 01 16:45:12 +0000 2017","thetwoseventwo","Nashville, TN",NA,NA,NA,NA,NA,NA,NA
"280",15891995,"B Rad","Sat Sep 02 18:24:05 +0000 2017","BradParker_","California Global",NA,NA,NA,NA,NA,NA,NA
"281",15897613,"CaryW","Sun Sep 03 14:59:51 +0000 2017","Oregontider","Portland, Oregon",NA,NA,NA,NA,NA,NA,NA
"282",15923226,"Washington Journal","Sat Sep 02 18:26:00 +0000 2017","cspanwj","Washington, DC",NA,NA,NA,NA,NA,NA,NA
"283",15966519,"Kai Hagen","Sat Sep 02 18:17:24 +0000 2017","kaihagen","Frederick County, Maryland",NA,NA,NA,NA,NA,NA,NA
"284",15973356,"EHMoss","Sun Sep 03 15:17:48 +0000 2017","trillium_mimi","SC-USA",NA,NA,NA,NA,NA,NA,NA
"285",15976691,"<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>SnakeMannn<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Fri Sep 01 15:13:38 +0000 2017","SnakeMannn","Las Vegas",NA,NA,NA,NA,NA,NA,NA
"286",15976691,"<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>SnakeMannn<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Fri Sep 01 15:14:19 +0000 2017","SnakeMannn","Las Vegas",NA,NA,NA,NA,NA,NA,NA
"287",15977208,"Are we great yet?","Fri Sep 01 19:58:59 +0000 2017","williams1977","Southern NJ",NA,NA,NA,NA,NA,NA,NA
"288",15989447,"TheTruthFairyTells","Sat Sep 02 00:10:45 +0000 2017","TruthFairyTell","Brooklyn, NY",NA,NA,NA,NA,NA,NA,NA
"289",15992109,"Justin Willet","Fri Sep 01 14:35:08 +0000 2017","justinwillet","Westminster, MD",NA,NA,NA,NA,NA,NA,NA
"290",15992179,"Will","Sat Sep 02 19:42:45 +0000 2017","wcragoe","ÜT: 44.9002,-93.29377",NA,NA,NA,NA,NA,NA,NA
"291",15995652,"DEPLORABLE VICTORIA","Sat Sep 02 15:55:54 +0000 2017","VicLovesAnimals","Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
"292",16002738,"LLMajer","Fri Sep 01 18:24:12 +0000 2017","LLMajer","Dallas",NA,NA,NA,NA,NA,NA,NA
"293",16003633,"David Hunn","Sun Sep 03 04:26:59 +0000 2017","davidhunn","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"294",16004747,"Baglady","Sun Sep 03 06:17:30 +0000 2017","fubaglady","Los Angeles",NA,NA,NA,NA,NA,NA,NA
"295",16008617,"Heidi Hits Children","Sat Sep 02 02:10:23 +0000 2017","heiditron3000","Los Angeles",NA,NA,NA,NA,NA,NA,NA
"296",16016946,"James Garber ™<U+FE0F>","Mon Sep 04 07:58:32 +0000 2017","garberinc","Ohio, USA",NA,NA,NA,NA,NA,NA,NA
"297",16048408,"Jim DeArras","Sat Sep 02 13:20:01 +0000 2017","jmdearras","Goochland, VA 23238",NA,NA,NA,NA,NA,NA,NA
"298",16049790,"James Jay Carafano","Sat Sep 02 11:32:39 +0000 2017","JJCarafano","Washington, DC ",NA,NA,NA,NA,NA,NA,NA
"299",16050211,"<U+2600><U+FE0F><f0><U+009F><U+008C><U+00B4>Jess S.<f0><U+009F><U+008C><U+00B4><U+2600><U+FE0F>","Sat Sep 02 14:12:41 +0000 2017","imjustjess","New Mexico, USA",NA,NA,NA,NA,NA,NA,NA
"300",16051820,"Paul W Gray","Sat Sep 02 13:23:56 +0000 2017","planopaul","Georgia",NA,NA,NA,NA,NA,NA,NA
"301",16054361,"Laurie Cervenka","Sat Sep 02 05:04:32 +0000 2017","HRHLaurieCW","New York, New York/Austin, TX",NA,NA,NA,NA,NA,NA,NA
"302",16062151,"JP","Sun Sep 03 13:49:40 +0000 2017","jpierre77","Houston,TX",NA,NA,NA,NA,NA,NA,NA
"303",16063726,"Micaela van Zwoll","Fri Sep 01 13:16:58 +0000 2017","MicaelaVanZwoll","San Francisco, California",NA,NA,NA,NA,NA,NA,NA
"304",16065736,"Photo District News","Fri Sep 01 18:20:08 +0000 2017","pdnonline","New York, NY",NA,NA,NA,NA,NA,NA,NA
"305",16071063,"Kristin McCasland","Fri Sep 01 16:37:02 +0000 2017","k_mccasland","Austin, TX",NA,NA,NA,NA,NA,NA,NA
"306",16071190,"Colour Bars","Mon Sep 04 00:28:34 +0000 2017","colourbars","US",NA,NA,NA,NA,NA,NA,NA
"307",16074475,"maggie van ostrand","Mon Sep 04 04:54:19 +0000 2017","magpie99","L.A.",NA,NA,NA,NA,NA,NA,NA
"308",16074593,"MissMiami","Fri Sep 01 19:48:30 +0000 2017","MissMiami","Miami",NA,NA,NA,NA,NA,NA,NA
"309",16074930,"David","Fri Sep 01 23:18:48 +0000 2017","intenseCA","<U+05D0><U+05E0><U+05D9> <U+05EA><U+05D5><U+05DE><U+05DA> <U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>",NA,NA,NA,NA,NA,NA,NA
"310",16076965,"Lt. Andy Norris","Sat Sep 02 17:53:01 +0000 2017","LtAndyNorris","Tuscaloosa, Alabama",NA,NA,NA,NA,NA,NA,NA
"311",16083919,"Vikinggal","Sat Sep 02 17:51:30 +0000 2017","Vikinggal","Chula Vista, Ca",NA,NA,NA,NA,NA,NA,NA
"312",16103073,"Mariah Morgan","Sat Sep 02 10:58:31 +0000 2017","MariahKMorgan","Portsmouth, NH",NA,NA,NA,NA,NA,NA,NA
"313",16103311,"F. Quick","Sun Sep 03 01:44:22 +0000 2017","quick13","Minneapolis",NA,NA,NA,NA,NA,NA,NA
"314",16122196,"Kim F. Smith","Sun Sep 03 00:49:24 +0000 2017","tageine","Elgin, TX",NA,NA,NA,NA,NA,NA,NA
"315",16135336,"<f0><U+009F><U+0097><U+00BD>Texas Left<f0><U+009F><U+0093><U+008E>","Sun Sep 03 13:50:36 +0000 2017","lkjtexas","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"316",16140358,"Patrick Read","Fri Sep 01 23:47:59 +0000 2017","SwiftRead","Numquam Cede, NC",NA,NA,NA,NA,NA,NA,NA
"317",16146535,"Marcy McGowan","Fri Sep 01 23:49:55 +0000 2017","marcylauren","Delaware",NA,NA,NA,NA,NA,NA,NA
"318",16154410,"<U+270B> LadyJudi ® <U+270C><U+FE0F>","Sun Sep 03 17:32:04 +0000 2017","LadyJudi","Born into #TheResistance ",NA,NA,NA,NA,NA,NA,NA
"319",16177626,"swebs","Fri Sep 01 18:33:14 +0000 2017","swebs","Georgia, USA",NA,NA,NA,NA,NA,NA,NA
"320",16187025,"Amanda Bealmear","Sun Sep 03 06:06:14 +0000 2017","mbealmear","Kentucky, USA",NA,NA,NA,NA,NA,NA,NA
"321",16190382,"An M in Autumn<f0><U+009F><U+00A6><U+0089><f0><U+009F><U+008D><U+0081>","Sun Sep 03 18:11:36 +0000 2017","moirafae","Denver, CO",NA,NA,NA,NA,NA,NA,NA
"322",16190409,"Bud McLaughlin","Sat Sep 02 13:01:20 +0000 2017","budd33","Huntsville, AL",NA,NA,NA,NA,NA,NA,NA
"323",16198135,"Satanic Sarah","Sat Sep 02 01:53:00 +0000 2017","RadAstria","Hogtown <U+2764>Peg Head<U+2601><U+FE0F> Soul <U+270A>/FL",NA,NA,NA,NA,NA,NA,NA
"324",16205716,"Anthony Atamanuik","Fri Sep 01 18:50:14 +0000 2017","TonyAtamanuik","Living in a post 11/9 World",NA,NA,NA,NA,NA,NA,NA
"325",16226368,"Bakerfour","Fri Sep 01 20:22:12 +0000 2017","Bakerfour","Dade City, FL",NA,NA,NA,NA,NA,NA,NA
"326",16232231,"Jaimee D.","Fri Sep 01 15:50:15 +0000 2017","jcsgc1","USA",NA,NA,NA,NA,NA,NA,NA
"327",16240106,"Lee Keller King","Sat Sep 02 19:34:18 +0000 2017","bizlawyertexas","Sugar Land, Texas",NA,NA,NA,NA,NA,NA,NA
"328",16247383,"ABC13 Houston","Fri Sep 01 19:14:19 +0000 2017","abc13houston","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"329",16247383,"ABC13 Houston","Sat Sep 02 18:09:52 +0000 2017","abc13houston","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"330",16247383,"ABC13 Houston","Sun Sep 03 04:00:07 +0000 2017","abc13houston","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"331",16247383,"ABC13 Houston","Mon Sep 04 13:00:05 +0000 2017","abc13houston","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"332",16251138,"Brother Derrick","Sun Sep 03 20:23:38 +0000 2017","BrotherDerrick","Atlanta, GA",NA,NA,NA,NA,NA,NA,NA
"333",16261116,"Michael Castner","Sat Sep 02 17:54:15 +0000 2017","MichaelCastner","Portland, Oregon",NA,NA,NA,NA,NA,NA,NA
"334",16261116,"Michael Castner","Sat Sep 02 23:35:11 +0000 2017","MichaelCastner","Portland, Oregon",NA,NA,NA,NA,NA,NA,NA
"335",16267083,"Screeminmeeme","Sat Sep 02 00:10:48 +0000 2017","Screeminmeeme","Michigan",NA,NA,NA,NA,NA,NA,NA
"336",16272844,"Greg Johansen","Fri Sep 01 19:57:52 +0000 2017","johangreg","Calgary #yyc #yyccentre",NA,NA,NA,NA,NA,NA,NA
"337",16277827,"Rachel <f0><U+009F><U+008C><U+00B8>","Sun Sep 03 04:31:50 +0000 2017","artmeanslove","United States",NA,NA,NA,NA,NA,NA,NA
"338",16279528,"Rosie Stevens","Sat Sep 02 20:22:57 +0000 2017","nozeerosie","Norwalk CA",NA,NA,NA,NA,NA,NA,NA
"339",16285818,"Raised Right","Fri Sep 01 16:07:49 +0000 2017","RightMsmagnolia","Florida",NA,NA,NA,NA,NA,NA,NA
"340",16291163,"Edmond Ortiz","Sat Sep 02 00:29:45 +0000 2017","satscribe","A big city in So Cent Tx",NA,NA,NA,NA,NA,NA,NA
"341",16292749,"helenkeller","Sat Sep 02 02:34:03 +0000 2017","helenkeller","denver",NA,NA,NA,NA,NA,NA,NA
"342",16301957,"Michael Austin","Sat Sep 02 21:30:36 +0000 2017","MAdesigns","Boston, MA, USA",NA,NA,NA,NA,NA,NA,NA
"343",16306121,"Steven Kuhr, M.S. <f0><U+009F><U+009A><U+0091>","Sat Sep 02 04:23:59 +0000 2017","SKuhrEM","Colorado, United States",NA,NA,NA,NA,NA,NA,NA
"344",16306121,"Steven Kuhr, M.S. <f0><U+009F><U+009A><U+0091>","Sat Sep 02 15:31:41 +0000 2017","SKuhrEM","Colorado, United States",NA,NA,NA,NA,NA,NA,NA
"345",16315804,"Paul Isley","Fri Sep 01 14:34:11 +0000 2017","Pually","Tuolumne city, Tuoulmne county",NA,NA,NA,NA,NA,NA,NA
"346",16317079,"Tom McGovern","Fri Sep 01 18:42:19 +0000 2017","jefe_viejo","run",NA,NA,NA,NA,NA,NA,NA
"347",16317733,"I.p.","Sat Sep 02 00:45:10 +0000 2017","roomeezon","Islamabad",NA,NA,NA,NA,NA,NA,NA
"348",16317733,"I.p.","Sat Sep 02 03:58:12 +0000 2017","roomeezon","Islamabad",NA,NA,NA,NA,NA,NA,NA
"349",16317733,"I.p.","Sun Sep 03 04:21:10 +0000 2017","roomeezon","Islamabad",NA,NA,NA,NA,NA,NA,NA
"350",16318793,"marietweetss <f0><U+009F><U+0091><U+00B0><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+008C><U+00B8>","Fri Sep 01 21:51:03 +0000 2017","marietweetss","California, USA",NA,NA,NA,NA,NA,NA,NA
"351",16320885,"Serafinos<U+272D><f0><U+009F><U+0090><U+0098><f0><U+009F><U+009A><U+0082><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Fri Sep 01 23:23:40 +0000 2017","Serafinos","GodsCountry",NA,NA,NA,NA,NA,NA,NA
"352",16332628,"Manoj Atri, REALTOR®","Fri Sep 01 16:06:40 +0000 2017","TwitManoj9","Toronto, Ontario Canada",NA,NA,NA,NA,NA,NA,NA
"353",16334703,"Brian Wilson","Fri Sep 01 22:58:03 +0000 2017","brianwilsontcu","Carrollton, Texas",NA,NA,NA,NA,NA,NA,NA
"354",16346615,"John Stefan","Sun Sep 03 00:23:13 +0000 2017","jstefan","Florida",NA,NA,NA,NA,NA,NA,NA
"355",16347590,"the icebox","Fri Sep 01 15:31:38 +0000 2017","jessiiccaa","portland",NA,NA,NA,NA,NA,NA,NA
"356",16350292,"Pairx2","Sat Sep 02 03:05:42 +0000 2017","pairx2","United States",NA,NA,NA,NA,NA,NA,NA
"357",16350756,"aliciaking","Mon Sep 04 01:39:53 +0000 2017","aliciaking","utah",NA,NA,NA,NA,NA,NA,NA
